P38827, 0
P29055, 1
Q04002, 2
P40150, 3
Q07807, 4
P38144, 5
P39517, 6
P31384, 7
P00431, 8
P32561, 9
P39016, 10
Q12221, 11
P10080, 12
P29509, 13
P11792, 14
P36148, 15
Q12398, 16
P23542, 17
P34760, 18
Q12154, 19
P15108, 20
P38013, 21
P00445, 22
P47141, 23
P39676, 24
P33417, 25
P13574, 26
Q03081, 27
P21538, 28
P25372, 29
P18494, 30
Q04925, 31
P11746, 32
P14164, 33
P40466, 34
P06774, 35
Q07540, 36
P33749, 37
P26798, 38
P39521, 39
Q04432, 40
P06115, 41
P25364, 42
P38816, 43
Q03214, 44
Q02100, 45
P27466, 46
P32505, 47
P32485, 48
P13393, 49
P53849, 50
P35169, 51
Q03533, 52
P22035, 53
P34161, 54
P48361, 55
P39001, 56
P47137, 57
P38889, 58
P38699, 59
Q12172, 60
P32642, 61
P53968, 62
Q05515, 63
P38636, 64
P17106, 65
P07270, 66
P33122, 67
Q07824, 68
P53438, 69
P19880, 70
P53879, 71
Q01722, 72
P41546, 73
P40029, 74
P38720, 75
P00447, 76
P11412, 77
P53615, 78
P40581, 79
P38934, 80
Q08649, 81
P36077, 82
P47140, 83
P32477, 84
P38143, 85
P38068, 86
P15202, 87
P33200, 88
P36775, 89
P31378, 90
P32432, 91
Q12329, 92
P32339, 93
Q06151, 94
P32915, 95
P38623, 96
P22943, 97
P13902, 98
P40573, 99
P53165, 100
P18412, 101
P40917, 102
P40535, 103
P22149, 104
P41813, 105
P24814, 106
P07269, 107
P46683, 108
P34078, 109
P39943, 110
P43574, 111
P12383, 112
P14064, 113
Q06630, 114
P53290, 115
P40578, 116
P36152, 117
P47170, 118
P23833, 119
Q03465, 120
P36060, 121
P25302, 122
Q03330, 123
Q02784, 124
Q12055, 125
Q00582, 126
P33400, 127
P10961, 128
P40554, 129
Q03497, 130
P20604, 131
P35210, 132
Q08749, 133
Q12181, 134
P22517, 135
P38820, 136
P38874, 137
P12611, 138
P07261, 139
P38205, 140
P03069, 141
P53978, 142
P54783, 143
P34227, 144
P40202, 145
P53228, 146
Q04120, 147
P17695, 148
P04386, 149
P11938, 150
Q01476, 151
P33748, 152
P25373, 153
P40489, 154
P52960, 155
P43565, 156
P53127, 157
Q12041, 158
P40553, 159
P38830, 160
P89113, 161
P41921, 162
Q06596, 163
Q12123, 164
P38715, 165
P38067, 166
Q04792, 167
Q07551, 168
P16649, 169
P38072, 170
P38230, 171
P52488, 172
P0CX80, 173
P0CX81, 174
P61829, 175
A0A023PXA5, 176
